date,fund,ticker,weight
2023-09-01,Combined Max-Sharpe,DD,1.027372987087978e-16
2023-10-02,Combined Max-Sharpe,DD,6.288434732064173e-17
2023-11-01,Combined Max-Sharpe,DD,0.0
2023-12-01,Combined Max-Sharpe,DD,0.0
2021-01-04,Combined Max-Sharpe,DIS,6.142601761034039e-19
2021-02-01,Combined Max-Sharpe,DIS,0.0
2021-03-01,Combined Max-Sharpe,DIS,1.9095124131558802e-17
2021-04-01,Combined Max-Sharpe,DIS,8.087585629874713e-17
2021-05-03,Combined Max-Sharpe,DIS,8.563553397348543e-16
2021-06-01,Combined Max-Sharpe,DIS,7.800625334692201e-17
2021-07-01,Combined Max-Sharpe,DIS,5.218539911556451e-17
2021-08-02,Combined Max-Sharpe,DIS,0.0
2021-09-01,Combined Max-Sharpe,DIS,0.0
2021-10-01,Combined Max-Sharpe,DIS,3.447046562595573e-17
2021-11-01,Combined Max-Sharpe,DIS,8.135435899909637e-17
2021-12-01,Combined Max-Sharpe,DIS,0.0
2022-01-03,Combined Max-Sharpe,DIS,5.2186682721264725e-18
2022-02-01,Combined Max-Sharpe,DIS,1.9745480429427072e-16
2022-03-01,Combined Max-Sharpe,DIS,0.0
2022-04-01,Combined Max-Sharpe,DIS,0.0
2022-05-02,Combined Max-Sharpe,DIS,0.0
2022-06-01,Combined Max-Sharpe,DIS,0.0
2022-07-01,Combined Max-Sharpe,DIS,1.751122266263399e-16
2022-08-01,Combined Max-Sharpe,DIS,2.630725508276761e-18
2022-09-01,Combined Max-Sharpe,DIS,4.124322933222649e-17
2022-10-03,Combined Max-Sharpe,DIS,9.722306590936825e-18
2022-11-01,Combined Max-Sharpe,DIS,5.728140073322577e-17
2022-12-01,Combined Max-Sharpe,DIS,1.0295379789764029e-17
2023-01-03,Combined Max-Sharpe,DIS,0.0
2023-02-01,Combined Max-Sharpe,DIS,1.456869501351251e-16
2023-03-01,Combined Max-Sharpe,DIS,0.0
2023-04-03,Combined Max-Sharpe,DIS,2.499072425979772e-14
2023-05-01,Combined Max-Sharpe,DIS,0.0
2023-06-01,Combined Max-Sharpe,DIS,0.0
2023-07-03,Combined Max-Sharpe,DIS,0.0
2023-08-01,Combined Max-Sharpe,DIS,1.3221720968586574e-16
2023-09-01,Combined Max-Sharpe,DIS,0.0
2023-10-02,Combined Max-Sharpe,DIS,0.0
2023-11-01,Combined Max-Sharpe,DIS,5.731410810202127e-17
2023-12-01,Combined Max-Sharpe,DIS,5.4591014662543355e-17
2021-01-04,Combined Max-Sharpe,DOW,0.0
2021-02-01,Combined Max-Sharpe,DOW,0.0
2021-03-01,Combined Max-Sharpe,DOW,4.433551426208615e-17
2021-04-01,Combined Max-Sharpe,DOW,0.0
2021-05-03,Combined Max-Sharpe,DOW,7.897986263793025e-16
2021-06-01,Combined Max-Sharpe,DOW,0.0
2021-07-01,Combined Max-Sharpe,DOW,0.0
2021-08-02,Combined Max-Sharpe,DOW,1.726871915501263e-16
2021-09-01,Combined Max-Sharpe,DOW,0.0
2021-10-01,Combined Max-Sharpe,DOW,7.904429119577993e-17
2021-11-01,Combined Max-Sharpe,DOW,5.373203936281078e-17
2021-12-01,Combined Max-Sharpe,DOW,1.9246013290282773e-17
2022-01-03,Combined Max-Sharpe,DOW,2.1298793290350592e-16
2022-02-01,Combined Max-Sharpe,DOW,0.0
2022-03-01,Combined Max-Sharpe,DOW,7.658401629878747e-17
2022-04-01,Combined Max-Sharpe,DOW,0.0
2022-05-02,Combined Max-Sharpe,DOW,2.8437236857686356e-18
2022-06-01,Combined Max-Sharpe,DOW,0.0
2022-07-01,Combined Max-Sharpe,DOW,1.2284399901195937e-16
2022-08-01,Combined Max-Sharpe,DOW,4.9746115659267185e-17
2022-09-01,Combined Max-Sharpe,DOW,1.325022779825983e-18
2022-10-03,Combined Max-Sharpe,DOW,1.3720906371791529e-16
2022-11-01,Combined Max-Sharpe,DOW,9.117796214308533e-17
2022-12-01,Combined Max-Sharpe,DOW,2.485969047268764e-16
2023-01-03,Combined Max-Sharpe,DOW,0.0
2023-02-01,Combined Max-Sharpe,DOW,2.509622780051085e-16
2023-03-01,Combined Max-Sharpe,DOW,0.0
2023-04-03,Combined Max-Sharpe,DOW,2.2275598566953633e-14
2023-05-01,Combined Max-Sharpe,DOW,0.0
2023-06-01,Combined Max-Sharpe,DOW,0.0
2023-07-03,Combined Max-Sharpe,DOW,1.146197666942669e-16
2023-08-01,Combined Max-Sharpe,DOW,0.0
2023-09-01,Combined Max-Sharpe,DOW,1.8480914290434076e-17
2023-10-02,Combined Max-Sharpe,DOW,1.3789493884367689e-17
2023-11-01,Combined Max-Sharpe,DOW,7.282187613848778e-18
2023-12-01,Combined Max-Sharpe,DOW,0.0
2021-01-04,Combined Max-Sharpe,DUK,0.0
2021-02-01,Combined Max-Sharpe,DUK,1.409615836716488e-17
2021-03-01,Combined Max-Sharpe,DUK,0.0
2021-04-01,Combined Max-Sharpe,DUK,0.0
2021-05-03,Combined Max-Sharpe,DUK,0.0
2021-06-01,Combined Max-Sharpe,DUK,4.901468968371251e-17
2021-07-01,Combined Max-Sharpe,DUK,1.4393121817277808e-16
2021-08-02,Combined Max-Sharpe,DUK,0.006890799211008535
2021-09-01,Combined Max-Sharpe,DUK,0.04475288323681441
2021-10-01,Combined Max-Sharpe,DUK,4.343755177867713e-17
2021-11-01,Combined Max-Sharpe,DUK,0.0
2021-12-01,Combined Max-Sharpe,DUK,1.231200740847974e-17
2022-01-03,Combined Max-Sharpe,DUK,5.26367881104525e-18
2022-02-01,Combined Max-Sharpe,DUK,0.0
2022-03-01,Combined Max-Sharpe,DUK,5.737158050059515e-17
2022-04-01,Combined Max-Sharpe,DUK,0.0
2022-05-02,Combined Max-Sharpe,DUK,2.4675363437078477e-16
2022-06-01,Combined Max-Sharpe,DUK,0.0
2022-07-01,Combined Max-Sharpe,DUK,9.259271188093031e-17
2022-08-01,Combined Max-Sharpe,DUK,2.2955553048452735e-18
2022-09-01,Combined Max-Sharpe,DUK,8.464009914985897e-17
2022-10-03,Combined Max-Sharpe,DUK,1.0777634302690637e-16
2022-11-01,Combined Max-Sharpe,DUK,0.0
2022-12-01,Combined Max-Sharpe,DUK,0.0
2023-01-03,Combined Max-Sharpe,DUK,2.5193702862070925e-16
2023-02-01,Combined Max-Sharpe,DUK,0.0
2023-03-01,Combined Max-Sharpe,DUK,0.0
2023-04-03,Combined Max-Sharpe,DUK,1.7231110206102264e-14
2023-05-01,Combined Max-Sharpe,DUK,0.0
2023-06-01,Combined Max-Sharpe,DUK,8.527844848274636e-17
2023-07-03,Combined Max-Sharpe,DUK,9.368111223814059e-17
2023-08-01,Combined Max-Sharpe,DUK,3.2874663729888604e-17
2023-09-01,Combined Max-Sharpe,DUK,5.014572736748394e-18
2023-10-02,Combined Max-Sharpe,DUK,3.080807986060109e-17
2023-11-01,Combined Max-Sharpe,DUK,0.0
2023-12-01,Combined Max-Sharpe,DUK,4.2576083213024695e-17
2021-01-04,Combined Max-Sharpe,EA,9.111796718989994e-18
2021-02-01,Combined Max-Sharpe,EA,0.0
2021-03-01,Combined Max-Sharpe,EA,8.940546562239406e-17
2021-04-01,Combined Max-Sharpe,EA,0.08057284432153544
2021-05-03,Combined Max-Sharpe,EA,0.0
2021-06-01,Combined Max-Sharpe,EA,0.0
2021-07-01,Combined Max-Sharpe,EA,0.0
2021-08-02,Combined Max-Sharpe,EA,0.0
2021-09-01,Combined Max-Sharpe,EA,1.9535583471689364e-19
2021-10-01,Combined Max-Sharpe,EA,0.0
2021-11-01,Combined Max-Sharpe,EA,0.0016119717430276839
2021-12-01,Combined Max-Sharpe,EA,0.0
2022-01-03,Combined Max-Sharpe,EA,1.110483479391667e-16
2022-02-01,Combined Max-Sharpe,EA,1.726531696089192e-17
2022-03-01,Combined Max-Sharpe,EA,0.0
2022-04-01,Combined Max-Sharpe,EA,1.6130187608020258e-17
2022-05-02,Combined Max-Sharpe,EA,4.3147420634416206e-17
2022-06-01,Combined Max-Sharpe,EA,4.810399758511114e-18
2022-07-01,Combined Max-Sharpe,EA,0.0
2022-08-01,Combined Max-Sharpe,EA,9.111485260551098e-17
2022-09-01,Combined Max-Sharpe,EA,0.0
2022-10-03,Combined Max-Sharpe,EA,7.53284400749972e-17
2022-11-01,Combined Max-Sharpe,EA,0.0
2022-12-01,Combined Max-Sharpe,EA,6.654380889713256e-17
2023-01-03,Combined Max-Sharpe,EA,3.6318623625627537e-16
2023-02-01,Combined Max-Sharpe,EA,1.299909895615448e-17
2023-03-01,Combined Max-Sharpe,EA,0.0
2023-04-03,Combined Max-Sharpe,EA,1.725737878174103e-14
2023-05-01,Combined Max-Sharpe,EA,0.0
2023-06-01,Combined Max-Sharpe,EA,9.632235034528767e-17
2023-07-03,Combined Max-Sharpe,EA,2.250999680705398e-16
2023-08-01,Combined Max-Sharpe,EA,5.278332612215368e-17
2023-09-01,Combined Max-Sharpe,EA,8.017117087191202e-17
2023-10-02,Combined Max-Sharpe,EA,0.0
2023-11-01,Combined Max-Sharpe,EA,4.946442838711293e-17
2023-12-01,Combined Max-Sharpe,EA,5.860692465525142e-17
2021-01-04,Combined Max-Sharpe,EOS-USD,9.927581469753936e-17
2021-02-01,Combined Max-Sharpe,EOS-USD,3.3855070467903086e-16
2021-03-01,Combined Max-Sharpe,EOS-USD,1.742114355014325e-16
2021-04-01,Combined Max-Sharpe,EOS-USD,6.32231650124774e-17
2021-05-03,Combined Max-Sharpe,EOS-USD,0.0
2021-06-01,Combined Max-Sharpe,EOS-USD,6.700018005010027e-17
2021-07-01,Combined Max-Sharpe,EOS-USD,0.0
2021-08-02,Combined Max-Sharpe,EOS-USD,0.0
2021-09-01,Combined Max-Sharpe,EOS-USD,1.1062607342255034e-16
2021-10-01,Combined Max-Sharpe,EOS-USD,0.0
2021-11-01,Combined Max-Sharpe,EOS-USD,0.0
2021-12-01,Combined Max-Sharpe,EOS-USD,3.296141555023659e-16
2022-01-03,Combined Max-Sharpe,EOS-USD,3.7673998606117785e-16
2022-02-01,Combined Max-Sharpe,EOS-USD,0.0
2022-03-01,Combined Max-Sharpe,EOS-USD,2.0484099985035891e-16
2022-04-01,Combined Max-Sharpe,EOS-USD,0.0
2022-05-02,Combined Max-Sharpe,EOS-USD,0.0
2022-06-01,Combined Max-Sharpe,EOS-USD,0.0
2022-07-01,Combined Max-Sharpe,EOS-USD,6.107543601453457e-16
2022-08-01,Combined Max-Sharpe,EOS-USD,0.0
2022-09-01,Combined Max-Sharpe,EOS-USD,7.99430260445906e-18
2022-10-03,Combined Max-Sharpe,EOS-USD,1.1635838640671572e-16
2022-11-01,Combined Max-Sharpe,EOS-USD,2.953502996409553e-16
2022-12-01,Combined Max-Sharpe,EOS-USD,0.0
2023-01-03,Combined Max-Sharpe,EOS-USD,0.0
2023-02-01,Combined Max-Sharpe,EOS-USD,6.295194405462543e-16
2023-03-01,Combined Max-Sharpe,EOS-USD,0.0
2023-04-03,Combined Max-Sharpe,EOS-USD,3.426793653354791e-14
2023-05-01,Combined Max-Sharpe,EOS-USD,0.0
2023-06-01,Combined Max-Sharpe,EOS-USD,4.436876175826284e-18
2023-07-03,Combined Max-Sharpe,EOS-USD,0.0
2023-08-01,Combined Max-Sharpe,EOS-USD,7.293593400322799e-17
2023-09-01,Combined Max-Sharpe,EOS-USD,0.0
2023-10-02,Combined Max-Sharpe,EOS-USD,0.0
2023-11-01,Combined Max-Sharpe,EOS-USD,0.0
2023-12-01,Combined Max-Sharpe,EOS-USD,0.0
2021-01-04,Combined Max-Sharpe,ETC-USD,3.323403134976844e-17
2021-02-01,Combined Max-Sharpe,ETC-USD,4.117228865386485e-17
2021-03-01,Combined Max-Sharpe,ETC-USD,7.761004102682182e-17
2021-04-01,Combined Max-Sharpe,ETC-USD,0.0
2021-05-03,Combined Max-Sharpe,ETC-USD,0.0
2021-06-01,Combined Max-Sharpe,ETC-USD,0.031949099419635474
2021-07-01,Combined Max-Sharpe,ETC-USD,0.02239890208229122
2021-08-02,Combined Max-Sharpe,ETC-USD,0.014552568372457612
2021-09-01,Combined Max-Sharpe,ETC-USD,0.012163264728297296
2021-10-01,Combined Max-Sharpe,ETC-USD,0.01363870075708898
2021-11-01,Combined Max-Sharpe,ETC-USD,0.0036980209143871157
2021-12-01,Combined Max-Sharpe,ETC-USD,0.0028166497177806696
2022-01-03,Combined Max-Sharpe,ETC-USD,0.0082950655576078
2022-02-01,Combined Max-Sharpe,ETC-USD,0.017215790367660296
2022-03-01,Combined Max-Sharpe,ETC-USD,0.021584827587323076
2022-04-01,Combined Max-Sharpe,ETC-USD,0.0185997851289603
2022-05-02,Combined Max-Sharpe,ETC-USD,2.81620088109698e-16
2022-06-01,Combined Max-Sharpe,ETC-USD,0.0
2022-07-01,Combined Max-Sharpe,ETC-USD,6.329263580984622e-16
2022-08-01,Combined Max-Sharpe,ETC-USD,4.664399804435004e-17
2022-09-01,Combined Max-Sharpe,ETC-USD,0.0
2022-10-03,Combined Max-Sharpe,ETC-USD,0.0
2022-11-01,Combined Max-Sharpe,ETC-USD,2.0118926476225397e-16
2022-12-01,Combined Max-Sharpe,ETC-USD,7.75219950794134e-17
2023-01-03,Combined Max-Sharpe,ETC-USD,0.0
2023-02-01,Combined Max-Sharpe,ETC-USD,0.0
2023-03-01,Combined Max-Sharpe,ETC-USD,7.215205302975591e-16
2023-04-03,Combined Max-Sharpe,ETC-USD,4.005570545555209e-14
2023-05-01,Combined Max-Sharpe,ETC-USD,0.0
2023-06-01,Combined Max-Sharpe,ETC-USD,0.0
2023-07-03,Combined Max-Sharpe,ETC-USD,0.0
2023-08-01,Combined Max-Sharpe,ETC-USD,1.4606111617579005e-16
2023-09-01,Combined Max-Sharpe,ETC-USD,0.0
2023-10-02,Combined Max-Sharpe,ETC-USD,1.1417112760937915e-16
2023-11-01,Combined Max-Sharpe,ETC-USD,2.8101635817114955e-17
2023-12-01,Combined Max-Sharpe,ETC-USD,1.9948551721189067e-17
2021-01-04,Combined Max-Sharpe,ETH-USD,2.763707080694822e-16
2021-02-01,Combined Max-Sharpe,ETH-USD,4.0393197573378133e-17
2021-03-01,Combined Max-Sharpe,ETH-USD,5.276546124067001e-16
2021-04-01,Combined Max-Sharpe,ETH-USD,4.883891077565972e-16
2021-05-03,Combined Max-Sharpe,ETH-USD,5.114695562278319e-16
2021-06-01,Combined Max-Sharpe,ETH-USD,0.011519958320873427
2021-07-01,Combined Max-Sharpe,ETH-USD,4.9333973458479785e-17
2021-08-02,Combined Max-Sharpe,ETH-USD,0.0
2021-09-01,Combined Max-Sharpe,ETH-USD,6.843783764142835e-17
2021-10-01,Combined Max-Sharpe,ETH-USD,4.029697653061891e-17
2021-11-01,Combined Max-Sharpe,ETH-USD,0.0
2021-12-01,Combined Max-Sharpe,ETH-USD,3.2843547404254566e-16
2022-01-03,Combined Max-Sharpe,ETH-USD,0.0
2022-02-01,Combined Max-Sharpe,ETH-USD,5.59029196680191e-17
2022-03-01,Combined Max-Sharpe,ETH-USD,1.2575542531858986e-16
2022-04-01,Combined Max-Sharpe,ETH-USD,0.0
2022-05-02,Combined Max-Sharpe,ETH-USD,0.0
2022-06-01,Combined Max-Sharpe,ETH-USD,0.0
2022-07-01,Combined Max-Sharpe,ETH-USD,1.1494504362054122e-16
2022-08-01,Combined Max-Sharpe,ETH-USD,0.0
2022-09-01,Combined Max-Sharpe,ETH-USD,2.438569106350941e-16
2022-10-03,Combined Max-Sharpe,ETH-USD,2.0412238241610037e-16
2022-11-01,Combined Max-Sharpe,ETH-USD,1.676757259584162e-16
2022-12-01,Combined Max-Sharpe,ETH-USD,0.0
2023-01-03,Combined Max-Sharpe,ETH-USD,0.0
2023-02-01,Combined Max-Sharpe,ETH-USD,4.3549174255123216e-16
2023-03-01,Combined Max-Sharpe,ETH-USD,0.0
2023-04-03,Combined Max-Sharpe,ETH-USD,3.5374652286733376e-14
2023-05-01,Combined Max-Sharpe,ETH-USD,0.0
2023-06-01,Combined Max-Sharpe,ETH-USD,0.0
2023-07-03,Combined Max-Sharpe,ETH-USD,0.0
2023-08-01,Combined Max-Sharpe,ETH-USD,1.0870357507008638e-16
2023-09-01,Combined Max-Sharpe,ETH-USD,0.0
2023-10-02,Combined Max-Sharpe,ETH-USD,0.0
2023-11-01,Combined Max-Sharpe,ETH-USD,1.0619926223022317e-17
2023-12-01,Combined Max-Sharpe,ETH-USD,0.0
2021-01-04,Combined Max-Sharpe,GE,1.9274063515966856e-17
2021-02-01,Combined Max-Sharpe,GE,2.888050228798238e-17
2021-03-01,Combined Max-Sharpe,GE,6.484389055806032e-17
2021-04-01,Combined Max-Sharpe,GE,5.65998128269863e-17
2021-05-03,Combined Max-Sharpe,GE,0.0
2021-06-01,Combined Max-Sharpe,GE,0.06858944805692914
2021-07-01,Combined Max-Sharpe,GE,0.0902120662309895
2021-08-02,Combined Max-Sharpe,GE,0.07797213431572003
2021-09-01,Combined Max-Sharpe,GE,0.07069704283824167
2021-10-01,Combined Max-Sharpe,GE,0.11166138543577148
2021-11-01,Combined Max-Sharpe,GE,0.0
2021-12-01,Combined Max-Sharpe,GE,0.0
2022-01-03,Combined Max-Sharpe,GE,1.653846984392541e-17
2022-02-01,Combined Max-Sharpe,GE,0.0
2022-03-01,Combined Max-Sharpe,GE,0.0
2022-04-01,Combined Max-Sharpe,GE,0.0
2022-05-02,Combined Max-Sharpe,GE,0.0
2022-06-01,Combined Max-Sharpe,GE,0.0
2022-07-01,Combined Max-Sharpe,GE,2.5380647511502526e-16
2022-08-01,Combined Max-Sharpe,GE,0.0
2022-09-01,Combined Max-Sharpe,GE,0.0
2022-10-03,Combined Max-Sharpe,GE,8.013622286715982e-17
2022-11-01,Combined Max-Sharpe,GE,1.752240248797004e-16
2022-12-01,Combined Max-Sharpe,GE,0.0
2023-01-03,Combined Max-Sharpe,GE,0.0
2023-02-01,Combined Max-Sharpe,GE,0.0
2023-03-01,Combined Max-Sharpe,GE,4.551509916937742e-16
2023-04-03,Combined Max-Sharpe,GE,0.07008040196058848
2023-05-01,Combined Max-Sharpe,GE,0.24269800958992993
2023-06-01,Combined Max-Sharpe,GE,0.3438569069575111
2023-07-03,Combined Max-Sharpe,GE,0.45176655245357744
2023-08-01,Combined Max-Sharpe,GE,0.43631304641140517
2023-09-01,Combined Max-Sharpe,GE,0.3780933030539748
2023-10-02,Combined Max-Sharpe,GE,0.4703468602908087
2023-11-01,Combined Max-Sharpe,GE,0.49638331995308765
2023-12-01,Combined Max-Sharpe,GE,0.4541464534050557
2021-01-04,Combined Max-Sharpe,GILD,0.0
2021-02-01,Combined Max-Sharpe,GILD,0.0
2021-03-01,Combined Max-Sharpe,GILD,0.0
2021-04-01,Combined Max-Sharpe,GILD,0.0
2021-05-03,Combined Max-Sharpe,GILD,0.0
2021-06-01,Combined Max-Sharpe,GILD,0.0
2021-07-01,Combined Max-Sharpe,GILD,0.0
2021-08-02,Combined Max-Sharpe,GILD,0.0
2021-09-01,Combined Max-Sharpe,GILD,0.0
2021-10-01,Combined Max-Sharpe,GILD,0.0
2021-11-01,Combined Max-Sharpe,GILD,4.610026799525503e-18
2021-12-01,Combined Max-Sharpe,GILD,0.08499597518395074
2022-01-03,Combined Max-Sharpe,GILD,0.11243012250492979
2022-02-01,Combined Max-Sharpe,GILD,0.0
2022-03-01,Combined Max-Sharpe,GILD,9.20880661839117e-17
2022-04-01,Combined Max-Sharpe,GILD,0.0
2022-05-02,Combined Max-Sharpe,GILD,0.0
2022-06-01,Combined Max-Sharpe,GILD,1.37602282599312e-16
2022-07-01,Combined Max-Sharpe,GILD,0.0
2022-08-01,Combined Max-Sharpe,GILD,3.084335721418769e-17
2022-09-01,Combined Max-Sharpe,GILD,0.0
2022-10-03,Combined Max-Sharpe,GILD,0.0
2022-11-01,Combined Max-Sharpe,GILD,0.05133284433662782
2022-12-01,Combined Max-Sharpe,GILD,1.3234223678122428e-19
2023-01-03,Combined Max-Sharpe,GILD,1.0663470028430024e-14
2023-02-01,Combined Max-Sharpe,GILD,0.04450219191494197
2023-03-01,Combined Max-Sharpe,GILD,0.18153448541970937
2023-04-03,Combined Max-Sharpe,GILD,0.3661675764611455
2023-05-01,Combined Max-Sharpe,GILD,0.07900004270475372
2023-06-01,Combined Max-Sharpe,GILD,0.01642609322798142
2023-07-03,Combined Max-Sharpe,GILD,0.0
2023-08-01,Combined Max-Sharpe,GILD,0.033472630047591156
2023-09-01,Combined Max-Sharpe,GILD,1.8905701313482108e-17
2023-10-02,Combined Max-Sharpe,GILD,1.661617585130261e-17
2023-11-01,Combined Max-Sharpe,GILD,0.0
2023-12-01,Combined Max-Sharpe,GILD,0.0
2021-01-04,Combined Max-Sharpe,GS,0.0
2021-02-01,Combined Max-Sharpe,GS,0.0
2021-03-01,Combined Max-Sharpe,GS,0.0
2021-04-01,Combined Max-Sharpe,GS,0.02373476808837142
2021-05-03,Combined Max-Sharpe,GS,0.0
2021-06-01,Combined Max-Sharpe,GS,5.73851130407232e-17
2021-07-01,Combined Max-Sharpe,GS,0.1510288273378003
2021-08-02,Combined Max-Sharpe,GS,0.0951966921769162
2021-09-01,Combined Max-Sharpe,GS,0.18268144227986294
2021-10-01,Combined Max-Sharpe,GS,2.2336288446745723e-16
2021-11-01,Combined Max-Sharpe,GS,0.14540771569758068
2021-12-01,Combined Max-Sharpe,GS,0.10865367769315226
2022-01-03,Combined Max-Sharpe,GS,0.0
2022-02-01,Combined Max-Sharpe,GS,2.248853443822046e-16
2022-03-01,Combined Max-Sharpe,GS,1.1914661278290676e-17
2022-04-01,Combined Max-Sharpe,GS,1.0337346010362401e-16
2022-05-02,Combined Max-Sharpe,GS,1.59592106628638e-17
2022-06-01,Combined Max-Sharpe,GS,0.0
2022-07-01,Combined Max-Sharpe,GS,2.193277893132036e-16
2022-08-01,Combined Max-Sharpe,GS,0.0
2022-09-01,Combined Max-Sharpe,GS,0.0
2022-10-03,Combined Max-Sharpe,GS,1.0149530901648062e-16
2022-11-01,Combined Max-Sharpe,GS,2.2937117496157784e-16
2022-12-01,Combined Max-Sharpe,GS,3.784545648969041e-17
2023-01-03,Combined Max-Sharpe,GS,7.696251911602768e-18
2023-02-01,Combined Max-Sharpe,GS,0.0
2023-03-01,Combined Max-Sharpe,GS,9.451693277130034e-17
2023-04-03,Combined Max-Sharpe,GS,2.0736470234974464e-14
2023-05-01,Combined Max-Sharpe,GS,0.0
2023-06-01,Combined Max-Sharpe,GS,2.148595533816084e-17
2023-07-03,Combined Max-Sharpe,GS,0.0
2023-08-01,Combined Max-Sharpe,GS,0.0
2023-09-01,Combined Max-Sharpe,GS,0.0
2023-10-02,Combined Max-Sharpe,GS,0.0
2023-11-01,Combined Max-Sharpe,GS,0.0
2023-12-01,Combined Max-Sharpe,GS,5.232963617800734e-17
2021-01-04,Combined Max-Sharpe,INTC,2.1961434467562576e-17
2021-02-01,Combined Max-Sharpe,INTC,1.0349038355585034e-17
2021-03-01,Combined Max-Sharpe,INTC,6.974009450948901e-17
2021-04-01,Combined Max-Sharpe,INTC,4.335038318640425e-17
2021-05-03,Combined Max-Sharpe,INTC,0.0
2021-06-01,Combined Max-Sharpe,INTC,0.0
2021-07-01,Combined Max-Sharpe,INTC,0.0
2021-08-02,Combined Max-Sharpe,INTC,0.0
2021-09-01,Combined Max-Sharpe,INTC,0.0
2021-10-01,Combined Max-Sharpe,INTC,0.0
2021-11-01,Combined Max-Sharpe,INTC,6.097026077722167e-17
2021-12-01,Combined Max-Sharpe,INTC,0.0
2022-01-03,Combined Max-Sharpe,INTC,7.785824670947865e-17
2022-02-01,Combined Max-Sharpe,INTC,9.365076328501599e-17
2022-03-01,Combined Max-Sharpe,INTC,2.1434186383403918e-16
2022-04-01,Combined Max-Sharpe,INTC,2.7439530590655326e-17
2022-05-02,Combined Max-Sharpe,INTC,1.460143424810909e-16
2022-06-01,Combined Max-Sharpe,INTC,0.0
2022-07-01,Combined Max-Sharpe,INTC,1.2498107551587094e-16
2022-08-01,Combined Max-Sharpe,INTC,0.0
2022-09-01,Combined Max-Sharpe,INTC,8.099031861426728e-17
2022-10-03,Combined Max-Sharpe,INTC,2.0510686271269526e-16
2022-11-01,Combined Max-Sharpe,INTC,9.445693495356058e-17
2022-12-01,Combined Max-Sharpe,INTC,0.0
2023-01-03,Combined Max-Sharpe,INTC,0.0
2023-02-01,Combined Max-Sharpe,INTC,5.828250497658415e-16
2023-03-01,Combined Max-Sharpe,INTC,0.0
2023-04-03,Combined Max-Sharpe,INTC,2.689054985372599e-14
2023-05-01,Combined Max-Sharpe,INTC,0.0
2023-06-01,Combined Max-Sharpe,INTC,0.0
2023-07-03,Combined Max-Sharpe,INTC,0.0
2023-08-01,Combined Max-Sharpe,INTC,5.488477747233844e-17
2023-09-01,Combined Max-Sharpe,INTC,0.0
2023-10-02,Combined Max-Sharpe,INTC,9.855872877318718e-18
2023-11-01,Combined Max-Sharpe,INTC,2.8851725594482707e-17
2023-12-01,Combined Max-Sharpe,INTC,0.0413666696657588
2021-01-04,Combined Max-Sharpe,KO,3.4295496664391957e-17
2021-02-01,Combined Max-Sharpe,KO,0.0
2021-03-01,Combined Max-Sharpe,KO,0.0
2021-04-01,Combined Max-Sharpe,KO,0.0
2021-05-03,Combined Max-Sharpe,KO,0.0
2021-06-01,Combined Max-Sharpe,KO,1.8624685134580717e-17
2021-07-01,Combined Max-Sharpe,KO,0.0
2021-08-02,Combined Max-Sharpe,KO,0.0
2021-09-01,Combined Max-Sharpe,KO,5.775293048049588e-18
2021-10-01,Combined Max-Sharpe,KO,6.061892263435373e-17
2021-11-01,Combined Max-Sharpe,KO,6.99394609653803e-17
2021-12-01,Combined Max-Sharpe,KO,9.90915034284477e-18
2022-01-03,Combined Max-Sharpe,KO,0.0
2022-02-01,Combined Max-Sharpe,KO,1.635792956942464e-16
2022-03-01,Combined Max-Sharpe,KO,0.04018777945067321
2022-04-01,Combined Max-Sharpe,KO,4.2993500573872287e-17
2022-05-02,Combined Max-Sharpe,KO,0.02378003809921963
2022-06-01,Combined Max-Sharpe,KO,3.892101230921784e-16
2022-07-01,Combined Max-Sharpe,KO,0.04868805689363209
2022-08-01,Combined Max-Sharpe,KO,2.27334786710563e-15
2022-09-01,Combined Max-Sharpe,KO,1.0819549270647125e-15
2022-10-03,Combined Max-Sharpe,KO,2.5307766422639637e-18
2022-11-01,Combined Max-Sharpe,KO,0.0
2022-12-01,Combined Max-Sharpe,KO,1.1020472972901556e-16
2023-01-03,Combined Max-Sharpe,KO,3.891536400623522e-16
2023-02-01,Combined Max-Sharpe,KO,4.303297752396123e-17
2023-03-01,Combined Max-Sharpe,KO,9.505980090466078e-18
2023-04-03,Combined Max-Sharpe,KO,1.5885608559911598e-14
2023-05-01,Combined Max-Sharpe,KO,0.0
2023-06-01,Combined Max-Sharpe,KO,1.0368316266084521e-16
2023-07-03,Combined Max-Sharpe,KO,6.392315073520252e-17
2023-08-01,Combined Max-Sharpe,KO,0.0
2023-09-01,Combined Max-Sharpe,KO,0.0
2023-10-02,Combined Max-Sharpe,KO,0.0
2023-11-01,Combined Max-Sharpe,KO,6.628989085137236e-17
2023-12-01,Combined Max-Sharpe,KO,0.0
2021-01-04,Combined Max-Sharpe,LTC-USD,3.1794926317589366e-16
2021-02-01,Combined Max-Sharpe,LTC-USD,0.0
2021-03-01,Combined Max-Sharpe,LTC-USD,7.339068239447669e-17
2021-04-01,Combined Max-Sharpe,LTC-USD,1.2641311495678314e-16
2021-05-03,Combined Max-Sharpe,LTC-USD,0.0
2021-06-01,Combined Max-Sharpe,LTC-USD,0.0
2021-07-01,Combined Max-Sharpe,LTC-USD,0.0
2021-08-02,Combined Max-Sharpe,LTC-USD,3.26726169974305e-16
